StockCode,Description,UnitPrice
84967A,PINK KASHMIRI OCCASIONAL TABLE,63.712500000000006
84967B,BLUE KASHMIRI OCCASIONAL TABLE,64.19615384615385
84967C,GREEN KASHMIRI OCCASIONAL TABLE,67.4625
84968A,S/16 VINTAGE ROSE CUTLERY,14.300234741784037
84968B,S/16 VINTAGE IVORY CUTLERY,15.00478260869565
84968C,S/16 VINTAGE PISTACHIO CUTLERY,14.924432989690722
84968D,S/16 VINTAGE RED CUTLERY,13.746846846846848
84968E,S/16 VINTAGE BLACK CUTLERY,14.062857142857142
84968F,S/16 VINTAGE SKY BLUE CUTLERY,13.500601503759398
84969,ASSORTED COLOUR SET 6 TEASPOONS,4.853352601156069
84970L,SINGLE HEART ZINC T-LIGHT HOLDER,1.2912987012987014
84970S,HANGING HEART ZINC T-LIGHT HOLDER,1.1521021992238032
84971L,LARGE HEART FLOWERS HOOK,1.5759677419354838
84971S,SMALL HEART FLOWERS HOOK,1.0802335456475582
84972L,GIANT PINK HEART MEMO HOLDER,3.95
84974,S/2 ZINC HEART DESIGN PLANTERS,9.933050847457626
84975,HEART SHAPED MIRROR,2.0246788990825686
84976,RECTANGULAR SHAPED MIRROR,1.6627586206896552
84977,WIRE FLOWER T-LIGHT HOLDER,1.3086363636363636
84978,HANGING HEART JAR T-LIGHT HOLDER,1.5019248826291078
84984A,GREEN PEONY DES C/COVER,4.484444444444445
84984B,RED PEONY DES C/COVER,4.226470588235294
84984C,ORIENTAL BLUE C/COVER,5.83375
84984D,ORIENTAL RED C/COVER,6.063333333333334
84985A,SET OF 72 GREEN PAPER DOILIES,1.8242682926829268
84985B,SET OF 72 BLACK PAPER DOILIES,1.8244
84986B,SET OF 36 SILVER PAPER DOILIES,1.6222222222222222
84987,SET OF 36 TEATIME PAPER DOILIES,1.8032603406326033
84988,SET OF 72 PINK HEART PAPER DOILIES,2.0960428849902533
84989A,75 GREEN FAIRY CAKE CASES,0.9598989898989899
84989B,75 BLACK FAIRY CAKE CASES,0.7396825396825397
84990,60 GOLD AND SILVER FAIRY CAKE CASES,0.6443000000000001
84991,60 TEATIME FAIRY CAKE CASES,0.6635886912904697
84992,72 SWEETHEART FAIRY CAKE CASES,0.6862889330682572
84993A,75 GREEN PETIT FOUR CASES,0.5764423076923076
84993B,75 BLACK PETIT FOUR CASES,0.5109090909090909
84997A,GREEN 3 PIECE MINI DOTS CUTLERY SET,4.624470588235294
84997B,RED 3 PIECE MINI DOTS CUTLERY SET,4.425701598579041
84997C,BLUE 3 PIECE MINI DOTS CUTLERY SET,4.366707897240723
84997D,PINK 3 PIECE MINI DOTS CUTLERY SET,4.445648535564854
85006,SET 4 NURSERY DES ROUND BOXES,2.5682608695652176
85007,SET OF 3 VINTAGE TEA TIME BOXES,4.200869565217391
85008,SET OF 3 CONEY ISLAND OVAL BOXES,5.2193137254901965
85014A,BLACK/BLUE DOTS RUFFLED UMBRELLA,6.568756983240224
85014B,RED/WHITE DOTS RUFFLED UMBRELLA,6.876557550158395
85014C,BLUE/BROWN DOTS RUFFLED UMBRELLA,6.47958904109589
85014D,PINK/BROWN DOTS RUFFLED UMBRELLA,6.064444444444446
85015,SET OF 12  VINTAGE POSTCARD SET,1.8354724409448817
85016,SET OF 6 VINTAGE NOTELETS KIT,2.362248520710059
85017A,ENVELOPE 50 ROMANTIC IMAGES,0.8269142857142857
85017B,ENVELOPE 50 BLOSSOM IMAGES,0.7520062695924764
85017C,ENVELOPE 50 CURIOUS IMAGES,0.8038524590163934
85018A,S/6 PAPER BOXES ROMANTIC IMAGES,4.25
85018B,S/6 PAPER BOXES BLOSSOM IMAGES,4.25
85018C,S/6 PAPER BOXES CURIOUS IMAGES,4.035
85018D,YULETIDE IMAGES S/6 PAPER BOXES,2.183048780487805
85019A,ROMANTIC IMAGES NOTEBOOK SET,2.6557999999999997
85019B,BLOSSOM  IMAGES NOTEBOOK SET,2.2822916666666666
85019C,CURIOUS  IMAGES NOTEBOOK SET,3.3403703703703704
85020,ROUND PINK HEART MIRROR,2.571896551724138
85023A,CRYSTAL LARGE JEWELLED PHOTO FRAME,2.55
85023B,EAU DE NILE JEWELLED PHOTOFRAME,2.517073170731707
85023C,PINK LARGE JEWELED PHOTOFRAME,2.55
85024A,CRYSTAL SMALL JEWELLED PHOTOFRAME,1.65
85024B,EAU DE NILE JEWELLED PHOTOFRAME,1.6404761904761902
85024C,PINK SMALL JEWELLED PHOTOFRAME,1.65
85025B,EAU DE NILE HEART SHAPE PHOTO FRAME,2.1293069306930694
85025C,PINK HEART SHAPE PHOTO FRAME,2.046484375
85026B,EAU DE NILE JEWELLED T-LIGHT HOLDER,1.0936666666666668
85027L,FRENCH CHATEAU LARGE PLATTER,4.461627906976744
85028L,FRENCH CHATEAU LARGE FRUIT BOWL,5.776206896551724
85028S,FRENCH CHATEAU SMALL FRUITBOWL,3.3144444444444447
85030,FRENCH CHATEAU OVAL PLATTER,5.1375
85031A,ROMANTIC IMAGES SCRAP BOOK SET,3.543627450980392
85031B,BLOSSOM IMAGES SCRAP BOOK SET,3.3798823529411766
85031C,CURIOUS IMAGES SCRAP BOOK SET,3.508317757009346
85032A,ROMANTIC IMAGES GIFT WRAP SET,1.273726708074534
85032B,BLOSSOM IMAGES GIFT WRAP SET,1.265657894736842
85032C,CURIOUS IMAGES GIFT WRAP SET,1.3618404907975459
85032D,YULETIDE IMAGES GIFT WRAP SET,1.393111111111111
85033G,SET/6 GOLD REINDEER T-LIGHT CANDLES,2.6228571428571428
85033S,SET/6 SILVER REINDEER T-LIGHTS,1.5490196078431373
85034A,3 GARDENIA MORRIS BOXED CANDLES,3.976
85034B,3 WHITE CHOC MORRIS BOXED CANDLES,3.3276774193548384
85034C,3 ROSE MORRIS BOXED CANDLES,2.904095238095238
85035A,GARDENIA 3 WICK MORRIS BOXED CANDLE,4.382291666666666
85035B,CHOCOLATE 3 WICK MORRIS BOX CANDLE,4.09094890510949
85035C,ROSE 3 WICK MORRIS BOX CANDLE,3.26
85036A,GARDENIA 1 WICK MORRIS BOXED CANDLE,4.13816091954023
85036B,CHOCOLATE 1 WICK MORRIS BOX CANDLE,3.207
85036C,ROSE 1 WICK MORRIS BOXED CANDLE,3.013358208955224
85038,6 CHOCOLATE LOVE HEART T-LIGHTS,2.492030456852792
85039A,SET/4 RED MINI ROSE CANDLE IN BOWL,1.885286195286195
85039B,S/4 IVORY MINI ROSE CANDLE IN BOWL,1.669185185185185
85039C,S/4 BLACK MINI ROSE CANDLE IN BOWL,1.7132758620689654
85040A,S/4 PINK FLOWER CANDLES IN BOWL,2.0642703862660943
85040B,SET/4 BLUE FLOWER CANDLES IN BOWL,1.7547014925373134
85041,SET/4 PINK ORCHID CANDLES IN BOWL,1.7822448979591836
85042,ANTIQUE LILY FAIRY LIGHTS,4.918823529411765
85043,RED HEART CANDY POP LIGHTS,4.95
85044,RED REINDEER STRING OF 20 LIGHTS,6.679111111111111
85045,GREEN CHRISTMAS TREE STRING 20LIGHT,5.577191011235955
85047,WHITE BEADED GARLAND STRING 20LIGHT,6.907173144876325
85048,15CM CHRISTMAS GLASS BALL 20 LIGHTS,9.02756993006993
85049A,TRADITIONAL CHRISTMAS RIBBONS,1.580203527815468
85049B,LUSH GREENS RIBBONS,1.3264431486880466
85049C,ROMANTIC PINKS RIBBONS,1.3435477582846005
85049D,BRIGHT BLUES RIBBONS,1.326479217603912
85049E,SCANDINAVIAN REDS RIBBONS,1.5979956188389923
85049F,BABY BOOM RIBBONS,1.3121183800623053
85049G,CHOCOLATE BOX RIBBONS,1.464526678141136
85049H,URBAN BLACK RIBBONS,1.1540828402366863
85050,FRENCH ENAMEL SOAP DISH WITH LID,2.1
85053,FRENCH ENAMEL CANDLEHOLDER,2.594039900249377
85054,FRENCH ENAMEL POT W LID,3.4704694835680754
85055,FRENCH ENAMEL UTENSIL HOLDER,4.6967592592592595
85059,FRENCH ENAMEL WATER BASIN,4.272350230414746
85060,WOOD FAN WITH FLOWER DESIGN,1.3991304347826088
85061W,WHITE JEWELLED HEART DECORATION,1.0786036960985625
85062,PEARL CRYSTAL PUMPKIN T-LIGHT HLDR,1.7949857549857549
85063,CREAM SWEETHEART MAGAZINE RACK,18.47678899082569
85064,CREAM SWEETHEART LETTER RACK,6.151524822695036
85065,CREAM SWEETHEART TRAYS,13.507293233082708
85066,CREAM SWEETHEART MINI CHEST,13.993782696177062
85067,CREAM SWEETHEART WALL CABINET,20.214385026737965
85068,CREAM SWEETHEART SHELF + HOOKS,8.628817733990148
85069,CREAM SWEETHEART DOUBLE SHELF,16.95
85070,ANT WHITE SWEETHEART TABLE W 3 DRAW,111.25
85071A,BLUE CHARLIE+LOLA PERSONAL DOORSIGN,1.2850331125827816
85071B,RED CHARLIE+LOLA PERSONAL DOORSIGN,1.3124404761904762
85071C,"CHARLIE+LOLA""EXTREMELY BUSY"" SIGN",1.6756338028169013
85071D,CHARLIE+LOLA MY ROOM DOOR SIGN,1.2823684210526316
85072,OCCASIONS GIFT CARD ASSORTMENT,0.55
85077,KISSING REINDEER TABLE RUNNER,5.95
85078,SCANDINAVIAN 3 HEARTS NAPKIN RING,1.4917575757575756
85079,EMBROIDERED REINDEER DECORATION,1.4144444444444444
85080,PADDED RED HEART DECORATION,0.5331818181818182
85081,PADDED HOLLY CHRISTMAS DECORATION,0.45772727272727276
85083,KISS REINDEER SCANDINAVIAN STOCKING,2.55
85084,HOLLY TOP CHRISTMAS STOCKING,1.0668965517241378
85086A,CANDY SPOT HEART DECORATION,1.1639869281045752
85087,CANDY SPOT CUSHION COVER,3.620135135135135
85088,CANDY SPOT HAND BAG,2.3364197530864197
85089,CANDY SPOT BUNNY,3.9010000000000002
85090,CANDY SPOT APRON,5.8145614035087725
85091,CANDY SPOT BREAD BASKETS,5.445714285714286
85092,CANDY SPOT TEA COSY,3.9459999999999997
85093,CANDY SPOT EGG WARMER HARE,1.1929220779220777
85094,CANDY SPOT EGG WARMER RABBIT,0.8404587155963302
85095,THREE CANVAS LUGGAGE TAGS,1.7959183673469388
85096,HILDA CANDY SPOT RABBIT,4.489852941176471
85097B,BLUE ROCKING SINGING CANARY,4.076086956521739
85098B,BLUE FLYING SINGING CANARY,4.634958677685951
85099B,JUMBO BAG RED WHITE SPOTTY,2.3366706817634304
85099C,JUMBO  BAG BAROQUE BLACK WHITE,2.415080435910742
85099F,JUMBO BAG STRAWBERRY,2.325339295107838
85103,SILVER T-LIGHT SETTING,7.664130434782609
85104,SILVER GLASS T-LIGHT SET,3.1244262295081966
85106,CUT GLASS HEXAGON T-LIGHT HOLDER,2.4219999999999997
85107,CUT GLASS T-LIGHT HOLDER OCTAGON,2.426944444444444
85109,PINK BOUDOIR T-LIGHT HOLDER,0.7528571428571428
85110,BLACK SILVER FLOWER T-LIGHT HOLDER,0.6236
85111,SILVER GLITTER FLOWER VOTIVE HOLDER,0.75
85112,S/3 TEAR DROP CUT GLASS DECORATION,1.6549999999999998
85113,POLKA DOT PISTACHIO PAIL,2.310612244897959
85114A,BLACK ENCHANTED FOREST PLACEMAT,2.1362499999999995
85114B,IVORY ENCHANTED FOREST PLACEMAT,2.214016393442623
85114C,RED ENCHANTED FOREST PLACEMAT,2.246730769230769
85115B,S/4 BLACK DISCO PARTITION PANEL,6.27
85116,BLACK CANDELABRA T-LIGHT HOLDER,1.5659239130434783
85117,NIGHTINGALE COATHOOK WHITE,2.2267213114754094
85118,HEART T-LIGHT HOLDER,1.1903260869565215
85119,WATERING CAN SINGLE HOOK PISTACHIO,1.7157142857142857
85121B,RETRO LAUNDRY TUB PINK,11.675
85121C,RETRO LAUNDRY TUB PISTACHIO,9.93388888888889
85123A,WHITE HANGING HEART T-LIGHT HOLDER,3.1290111420612816
85123B,ZINC HANGING HEART T-LITE HLDR,6.04
85124A,PINK JUICY FRUIT PHOTO FRAME,3.34214953271028
85124B,BLUE JUICY FRUIT PHOTO FRAME,3.019142857142857
85124C,GREEN JUICY FRUIT PHOTO FRAME,3.0432799999999998
85125,SMALL ROUND CUT GLASS CANDLESTICK,5.307936507936509
85126,LARGE ROUND CUTGLASS CANDLESTICK,7.058717948717949
85127,SMALL SQUARE CUT GLASS CANDLESTICK,6.950240963855422
85128,PLANTPOT SINGLE HOOK PISTACHIO,2.4125
85129A,"WHITE PEARL BEADED HEART, SMALL",1.4248148148148148
85129B,BEADED CRYSTAL HEART GREEN SMALL,1.7257142857142858
85129C,BEADED CRYSTAL HEART BLUE SMALL,1.606969696969697
85129D,BEADED CRYSTAL HEART PINK SMALL,1.8926035502958578
85130A,BEADED PEARL HEART WHITE LARGE,1.8654545454545455
85130B,BEADED CRYSTAL HEART GREEN LARGE,1.6984337349397591
85130C,BEADED CRYSTAL HEART BLUE  LARGE,1.3602898550724638
85130D,BEADED CRYSTAL HEART PINK LARGE,1.7815454545454545
85131A,BEADED PEARL HEART WHITE ON STICK,0.9772549019607842
85131B,BEADED CRYSTAL HEART GREEN ON STICK,0.8603703703703703
85131C,BEADED CRYSTAL HEART BLUE ON STICK,0.9393150684931506
85131D,BEADED CRYSTAL HEART PINK\ON STICK,0.8734456928838951
85132A,CHARLIE + LOLA BISCUITS TINS,6.872905660377358
85132B,CHARLIE AND LOLA TABLE TINS,5.326417910447761
85132C,CHARLIE AND LOLA FIGURES TINS,5.041277955271566
85135A,YELLOW DRAGONFLY HELICOPTER,8.027462686567164
85135B,BLUE DRAGONFLY HELICOPTER,8.110508474576271
85135C,RED DRAGONFLY HELICOPTER,8.15859649122807
85136A,YELLOW SHARK HELICOPTER,8.125555555555556
85136B,BLUE SHARK HELICOPTER,8.019166666666667
85136C,RED SHARK HELICOPTER,8.12904
85141,JARDIN ETCHED GLASS FRUITBOWL,8.056923076923077
85142,JARDIN ETCHED GLASS GINGER JAR,9.362285714285715
85144,JARDIN ETCHED GLASS BUTTER DISH,5.363513513513513
85145,JARDIN ETCHED GLASS LARGE BELL JAR,9.511290322580646
85146,JARDIN ETCHED GLASS SMALL BELL JAR,5.614516129032259
85147,JARDIN ETCHED GLASS CANDLEHLDR LONG,4.95
85150,LADIES & GENTLEMEN METAL SIGN,2.994649511978704
85151,WELCOME METAL SIGN,1.25
85152,HAND OVER THE CHOCOLATE   SIGN,2.299209459459459
85157,SET OF 2 CHESTS CHOCOLAT AU LAIT,12.72
85159A,"BLACK TEA,COFFEE,SUGAR JARS",6.100444444444444
85159B,"WHITE TEA,COFFEE,SUGAR JARS",4.7194174757281555
85160A,WHITE BIRD GARDEN DESIGN MUG,6.155555555555555
85160B,BLACK BIRD GARDEN DESIGN MUG,3.3473809523809526
85161,ACRYLIC GEOMETRIC LAMP,18.292
85162A,SILVER RETRODISC LAMPSHADE,4.275833333333333
85162B,BLACK RETRODISC LAMPSHADE,1.9499999999999997
85162C,WHITE RETRODISC LAMPSHADE,3.1149999999999998
85163A,WHITE BAROQUE WALL CLOCK,12.29877192982456
85163B,BLACK BAROQUE WALL CLOCK,14.07402985074627
85164B,BLACK BAROQUE CUCKOO CLOCK,16.91044776119403
85165,CANDY PINK FRENCH BOUDOIR CLOCK,10.221379310344828
85166A,WHITE METAL BAROQUE PHOTO FRAME,4.605384615384616
85166B,BLACK METAL BAROQUE PHOTO FRAME,3.8473684210526313
85167A,WHITE GRAND BAROQUE PHOTO FRAME,4.153333333333333
85167B,BLACK GRAND BAROQUE PHOTO FRAME,4.181
85168A,WHITE BAROQUE CARRIAGE CLOCK,9.95
85168B,BLACK BAROQUE CARRIAGE CLOCK,9.157884615384615
85169A,IVORY LOVE BIRD CANDLE,1.3942307692307692
85169B,BLACK LOVE BIRD CANDLE,1.510851063829787
85169C,EAU DE NIL LOVE BIRD CANDLE,1.370972222222222
85169D,PINK LOVE BIRD CANDLE,1.4965168539325842
85170A,SET/6 IVORY BIRD T-LIGHT CANDLES,2.523448275862069
85170B,SET/6 BLACK BIRD T-LIGHT CANDLES,2.5824193548387098
85170C,SET/6 EAU DE NIL BIRD T-LIGHTS,2.7931481481481484
85170D,SET/6 PINK BIRD T-LIGHT CANDLES,2.8183870967741935
85171,S/2 HYACINTH BULB CANDLES,2.55
85172,HYACINTH BULB T-LIGHT CANDLES,1.1937106918238996
85173,SET/6 FROG PRINCE T-LIGHT CANDLES,2.9035526315789473
85174,S/4 CACTI CANDLES,6.594826666666666
85175,CACTI T-LIGHT CANDLES,1.0271929824561403
85176,SEWING SUSAN 21 NEEDLE SET,1.1334516129032257
85177,BASKET OF FLOWERS SEWING KIT,0.989375
85178,VICTORIAN SEWING KIT,1.358553846153846
85179A,GREEN BITTY LIGHT CHAIN,3.337123287671233
85179B,WHITE BITTY LIGHT CHAIN,5.192666666666667
85179C,PINK BITTY LIGHT CHAIN,3.185
85180A,RED HEARTS LIGHT CHAIN,3.9716504854368937
85180B,PINK HEARTS LIGHT CHAIN,4.16695652173913
85183A,CHARLIE & LOLA WASTEPAPER BIN BLUE,2.3443537414965987
85183B,CHARLIE & LOLA WASTEPAPER BIN FLORA,2.4766285714285714
85184B,SET 4 EASTER DECOUPAGE OVAL BOXES,2.95
85184C,S/4 VALENTINE DECOUPAGE HEART BOX,3.3778248587570623
85184D,S/4 BLUE ROUND DECOUPAGE BOXES,3.479275362318841
85185B,PINK HORSE SOCK PUPPET,3.4682352941176475
85185C,COW  SOCK PUPPET,2.95
85185D,FROG SOCK PUPPET,3.762878787878788
85185E,DUCK SOCK PUPPET,2.8166666666666664
85185F,LION SOCK PUPPET,2.95
85186A,EASTER BUNNY GARLAND OF FLOWERS,0.6128571428571429
85186B,BUNNY BUNCH OF FLOWERS,0.42
85186C,BUNNY EGG GARLAND,0.6023417721518988
85187,S/12 MINI RABBIT EASTER,1.9455357142857141
85188A,GREEN METAL SWINGING BUNNY,1.0213084112149533
85188B,PINK METAL SWINGING BUNNY,1.0705194805194804
85189,HANGING BUTTERFLY  EGG,0.9363888888888889
85190,PINK FLOWER HANGING HEART,1.1366666666666667
85192S,HANGING SPRING FLOWER HEART SMALL,0.65
85194L,HANGING SPRING FLOWER EGG LARGE,1.0412499999999998
85194S,HANGING SPRING FLOWER EGG SMALL,0.7769117647058823
85195,HANGING HEART BASKET,2.1994444444444445
85196,EASTER BUNNIES ON A STICK,0.8709722222222224
85197,SET OF 12 MINI BUNNIES IN A BUCKET,2.0594736842105266
85198,ASSORTED FARMYARD ANIMALS IN BUCKET,1.0133962264150944
85199L,LARGE HANGING IVORY & RED WOOD BIRD,0.8333333333333334
85199S,SMALL HANGING IVORY/RED WOOD BIRD,0.5840480961923847
85200,BUNNY EGG BOX,1.3522429906542055
85202,HANGING WOOD AND FELT HEART,0.5797716894977168
85203,HANGING WOOD AND FELT BUTTERFLY,0.5662337662337663
85204,HANGING WOOD AND FELT FLOWER,0.395126582278481
85205A,IVORY FELT EASTER RABBIT GARLAND,2.55
85205B,PINK FELT EASTER RABBIT GARLAND,3.193064516129032
85206A,CREAM FELT EASTER EGG BASKET,1.806165644171779
85206B,PINK FELT EASTER EGG BASKET,1.8130481283422457
85208,SET/12 FUNKY FELT FLOWER PEG IN BAG,2.1542528735632187
85211,S/4 GROOVY CAT MAGNETS,2.029506172839506
85212,MINI PAINTED GARDEN DECORATION,0.7305785123966941
85213,MINI  ZINC GARDEN DECORATIONS,1.0485185185185184
85214,TUB 24 PINK FLOWER PEGS,1.8383625730994149
85215,ASSORTED CHEESE FRIDGE MAGNETS,1.6874626865671642
85216,ASSORTED CAKES FRIDGE MAGNETS,1.99421875
85217,ASSORTED ICE CREAM FRIDGE MAGNETS,1.7007692307692308
85218,S/5 MINI ICE CREAM FRIDGE MAGNETS,1.0666666666666667
85219,S/4 HEART CRYSTAL FRIDGE MAGNETS,1.65
85220,SMALL FAIRY CAKE FRIDGE MAGNETS,1.3714285714285714
85221,ASSORTED COLOUR SILK COIN PURSE,1.0251923076923077
85222,ASSORTED COLOUR SILK COSMETIC PURSE,2.187222222222222
85224,ASSORTED COLOUR SILK GLASSES CASE,1.9365625
85225,BLING KEY RING STAND,1.2045454545454546
85226A,WHITE/BLUE PULL BACK RACING CAR,0.7289171974522293
85226C,BLUE PULL BACK RACING CAR,0.7651190476190476
85227,SET/6 3D KIT CARDS FOR KIDS,1.1105032822757113
85230A,OPIUM SCENTED VOTIVE CANDLE,0.2683333333333333
85230B,CINNAMON SCENTED VOTIVE CANDLE,0.278235294117647
85230C,ROSE SCENTED VOTIVE CANDLE,0.29
85230D,VANILLA SCENTED VOTIVE CANDLE,0.29
85230E,STRAWBRY SCENTED VOTIVE CANDLE,0.27545454545454545
85230F,JASMINE VOTIVE CANDLE,0.2770967741935484
85230G,ORANGE VOTIVE CANDLE,0.2695744680851064
85231B,CINAMMON SET OF 9 T-LIGHTS,1.0521573604060914
85231E,STRAWBERRY SCENTED SET/9 T-LIGHTS,0.9530275229357797
85231G,ORANGE SCENTED SET/9 T-LIGHTS,1.001698113207547
85231L,LAVENDER SCENTED SET/9 T-LIGHTS,0.914915254237288
85232A,SET/3 POLKA DOT STACKING TINS,5.4389102564102565
85232B,SET/3 RUSSIAN DOLL STACKING TINS,5.891515151515152
85232C,RUSSIAN FOLKART STACKING TINS,4.95
85232D,SET/3 DECOUPAGE STACKING TINS,5.941558441558442
90000A,RASPBERRY ANT COPPER FLOWER NECKLAC,6.049047619047619
90000B,MIDNIGHT BLUE COPPER FLOWER NECKLAC,6.127272727272728
90000C,OPAL WHITE/SILVER FLOWER NECKLACE,6.16
90000D,COPPER/OLIVE GREEN FLOWER NECKLACE,6.20764705882353
90001A,ANTIQUE RASPBERRY FLOWER EARRINGS,4.235
90001B,ANTIQUE MID BLUE FLOWER EARRINGS,4.238181818181818
90001C,ANTIQUE OPAL WHITE FLOWER EARRINGS,4.245
90001D,ANTIQUE OLIVE GREEN FLOWER EARRINGS,4.246363636363636
90002A,FLOWER BURST SILVER RING OPAL,3.75
90002B,FLOWER BURST SILVER RING ROSE,3.771818181818182
90002C,FLOWER BURST SILVER RING MIDN'T BLU,3.7815
90002D,FLOWER BURST SILVER RING CRYSTAL,3.756857142857143
90002E,FLOWER BURST SILVER RING GREEN,3.770769230769231
90003B,ROSE COLOUR PAIR HEART HAIR SLIDES,3.7760714285714285
90003C,MIDNIGHT BLUE PAIR HEART HAIR SLIDE,3.7583783783783784
90003D,CRYSTAL PAIR HEART HAIR SLIDES,3.7720588235294117
90003E,GREEN PAIR HEART HAIR SLIDES,3.766086956521739
90004A,JADE GREEN PAIR ENAMEL HAIR SLIDES,3.75
90005A,JADE GREEN ENAMEL HAIR COMB,2.0808771929824563
90010A,MIDNIGHT BLUE GLASS/SILVER BRACELET,9.06774193548387
90010B,BLACK/WHITE GLASS/SILVER BRACELET,9.331428571428571
90010E,AMBER GLASS/SILVER BRACELET,8.913333333333334
90011A,MIDNIGHT BLUE CRYSTAL DROP EARRINGS,2.952
90011B,BLACK CRYSTAL DROP EARRINGS,2.954
90011C,GREEN CRYSTAL DROP EARRINGS,2.94
90011D,PURPLE CRYSTAL DROP EARRINGS,2.95
90011E,AMBER CRYSTAL DROP EARRINGS,2.95125
90012A,MIDNIGHT BLUE DROP CRYSTAL NECKLACE,8.097142857142858
90012B,BLACK DROP CRYSTAL NECKLACE,7.699999999999999
90013A,MIDNIGHT BLUE VINTAGE EARRINGS,3.7884615384615383
90013B,BLACK VINTAGE EARRINGS,4.186835443037975
90013C,GREEN VINTAGE EARRINGS,4.106140350877193
90013D,PURPLE VINTAGE EARRINGS,3.998823529411765
90013E,AMBER VINTAGE EARRINGS,4.285
90014A,SILVER/MOP ORBIT NECKLACE,9.677249999999999
90014B,GOLD M PEARL  ORBIT NECKLACE,9.73
90014C,SILVER/BLACK ORBIT NECKLACE,9.756499999999999
90016A,SILVER/M.O.P PENDANT ORBIT NECKLACE,8.21
90016B,GOLD/M.O.P PENDANT ORBIT NECKLACE,8.433333333333334
90016C,SILVER/BLACK PENDANT ORBIT NECKLACE,8.47
90018A,SILVER M.O.P ORBIT DROP EARRINGS,4.219473684210526
90018B,GOLD M.O.P ORBIT DROP EARRINGS,4.22
90018C,SILVER BLACK ORBIT DROP EARRINGS,4.227142857142858
90019A,SILVER M.O.P ORBIT BRACELET,5.2829411764705885
90019B,GOLD M.O.P ORBIT BRACELET,5.3149999999999995
90019C,SILVER BLACK ORBIT BRACELET,5.3561764705882355
90020,FILIGREE DIAMANTE CHAIN,12.682500000000001
90021,LASER CUT MULTI STRAND NECKLACE,11.95
90022,EDWARDIAN DROP EARRINGS JET BLACK,3.7770588235294116
90023,FILIGREE DIAMANTE EARRINGS,4.24952380952381
90024A,NEW BAROQUE B'FLY NECKLACE BLACK,8.5
90024B,NEW BAROQUE B'FLY NECKLACE RED,8.488695652173913
90024C,NEW BAROQUE B'FLY NECKLACE GREEN,8.498000000000001
90024D,NEW BAROQUE B'FLY NECKLACE PINK,8.5
90024E,NEW BAROQUE B'FLY NECKLACE MONTANA,8.498181818181818
90024F,NEW BAROQUE B'FLY NECKLACE CRYSTAL,8.436666666666667
90025A,BAROQUE BUTTERFLY EARRINGS BLACK,3.75
90025B,BAROQUE BUTTERFLY EARRINGS RED,3.763333333333333
90025C,BAROQUE BUTTERFLY EARRINGS GREEN,3.76
90025D,BAROQUE BUTTERFLY EARRINGS PINK,3.7380000000000004
90025E,BAROQUE BUTTERFLY EARRINGS MONTANA,3.7857142857142856
90025F,BAROQUE BUTTERFLY EARRINGS CRYSTAL,3.77875
90026A,GLASS BEAD HOOP NECKLACE BLACK,8.496666666666666
90026B,GLASS BEAD HOOP NECKLACE MONTANA,8.474285714285715
90026C,GLASS BEAD HOOP NECKLACE GREEN,8.47
90026D,GLASS BEAD HOOP NECKLACE AMETHYST,8.5
90027A,GLASS BEAD HOOP EARRINGS BLACK,2.9450000000000003
90027B,GLASS BEAD HOOP EARRINGS MONTANA,2.943
90027C,GLASS BEAD HOOP EARRINGS GREEN,2.9391666666666665
90027D,GLASS BEAD HOOP EARRINGS AMETHYST,3.18875
90028,NEW BAROQUE LARGE NECKLACE BLK/WHIT,8.43625
90029,NEW BAROQUE SMALL NECKLACE BLACK,8.472307692307693
90030A,SPOTTED WHITE NATURAL SEED NECKLACE,2.496
90030B,RED KUKUI COCONUT SEED NECKLACE,4.014722222222222
90030C,BROWN KUKUI COCONUT SEED NECKLACE,3.4718750000000003
90031,BILI NUT AND WOOD NECKLACE,3.2111111111111112
90032,IVORY SHELL HEART NECKLACE,6.118333333333333
90033,IVORY SHELL HEART EARRINGS,2.535555555555556
90034,WHITE SILVER NECKLACE SHELL GLASS,10.096
90035A,"PEARL & SHELL 42""NECKL. GREEN",10.721874999999999
90035B,"PEARL & SHELL 42""NECKL. PINK",10.185
90035C,"PEARL & SHELL 42""NECKL. IVORY",10.75
90036A,FLOWER GARLAND NECKLACE RED,8.005500000000001
90036B,"FLOWER GLASS GARLAND NECKL.36""GREEN",7.95
90036C,"FLOWER GLASS GARLAND NECKL.36""BLUE",7.975333333333334
90036D,"FLOWER GLASS GARLAND NECKL.36""BLACK",7.961875
90036E,"FLOWER GLASS GARLD NECKL36""AMETHYST",7.991785714285714
90036F,"FLOWER GLASS GARLD NECKL36""TURQUOIS",8.041333333333334
90037A,TINY CRYSTAL BRACELET RED,2.5508333333333333
90037B,TINY CRYSTAL BRACELET GREEN,2.527
90037C,TINY CRYSTAL BRACELET BLUE,2.5330769230769232
90037D,TINY CRYSTALS BRACELET BLACK,2.56625
90038A,GLASS AND PAINTED BEADS BRACELET TO,3.786363636363636
90038B,GLASS AND PAINTED BEADS BRACELET OL,3.7838461538461536
90038C,GLASS AND BEADS BRACELET IVORY,3.7733333333333334
90039A,FIRE POLISHED GLASS BRACELET RED,3.772
90039B,FIRE POLISHED GLASS BRACELET MONTAN,3.771818181818182
