StockCode,Forecast_Demand,Safety_Stock,Reorder_Point,Inventory_Position,Reorder_Quantity,Risk_Category,Risk_Action,Current_Stock_Value_GBP,Reorder_Capital_Required_GBP,Excess_Capital_Tied_Up_GBP,Lead_Time_Weeks
21294,12.0,104.0,128.0,239.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,269.37503546099293,0.0,0.0,2
21651,11.75,88.0,111.5,220.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,405.8032,0.0,0.0,2
22431,11.75,76.0,99.5,226.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,532.5286942675159,0.0,0.0,2
22487,11.75,26.0,49.5,95.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,1011.0007470651016,0.0,0.0,2
21090,11.5,150.0,173.0,343.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,248.85744680851064,0.0,0.0,2
22767,11.5,51.0,74.0,133.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,1369.1699684542584,0.0,0.0,2
84247L,11.5,47.0,70.0,122.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,64.27531531531531,0.0,0.0,2
48129,11.25,132.0,154.5,315.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,2585.405454545454,0.0,0.0,2
84763,11.0,55.0,77.0,167.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,235.0793567251462,0.0,0.0,2
17012A,10.75,69.0,90.5,167.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,371.6619791666666,0.0,0.0,2
20658,10.75,35.0,56.5,121.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,203.16268698060944,0.0,0.0,2
21394,10.75,210.0,231.5,457.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,355.8664935064935,0.0,0.0,2
22605,10.75,68.0,89.5,174.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,2560.7097256097563,0.0,0.0,2
85039B,10.5,69.0,90.0,193.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,320.9396282527881,0.0,0.0,2
21726,10.25,45.0,65.5,139.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,135.19716981132078,0.0,0.0,2
79190D,10.25,19.0,39.5,63.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,35.430530973451326,0.0,0.0,2
85159B,10.25,31.0,51.5,91.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,422.0794117647059,0.0,0.0,2
85169A,10.25,67.0,87.5,177.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,246.77884615384613,0.0,0.0,2
22255,10.0,47.0,67.0,136.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,154.50506666666666,0.0,0.0,2
21249,9.75,52.0,71.5,148.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,540.9908396946565,0.0,0.0,2
21520,9.75,31.0,50.5,82.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,43.25688073394495,0.0,0.0,2
22840,9.75,62.0,81.5,156.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,1283.3858156028368,0.0,0.0,2
35968,9.75,50.0,69.5,144.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,98.406,0.0,0.0,2
84051,9.75,63.0,82.5,178.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,159.55803278688526,0.0,0.0,2
21927,9.5,46.0,65.0,113.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,187.8280487804878,0.0,0.0,2
22309,9.5,54.0,73.0,134.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,460.9400743494424,0.0,0.0,2
22671,9.5,85.0,104.0,225.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,458.74799999999993,0.0,0.0,2
17129F,9.25,56.0,74.5,131.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,183.4177027027027,0.0,0.0,2
84969,9.25,17.0,35.5,65.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,315.4679190751445,0.0,0.0,2
20716,9.0,39.0,57.0,141.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,203.43322709163343,0.0,0.0,2
85049D,9.0,67.0,85.0,177.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,233.8009090909091,0.0,0.0,2
22262,8.75,61.0,78.5,165.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,189.39642857142857,0.0,0.0,2
22285,8.75,145.0,162.5,329.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,635.3842962962963,0.0,0.0,2
21215,8.5,166.0,183.0,419.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,363.99209459459456,0.0,0.0,2
21260,8.5,146.0,163.0,364.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,1385.5643302752294,0.0,0.0,2
22162,8.5,69.0,86.0,167.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,564.2730597014926,0.0,0.0,2
85131D,8.5,51.0,68.0,123.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,107.4338202247191,0.0,0.0,2
20967,8.25,38.0,54.5,114.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,454.7245544554455,0.0,0.0,2
22236,8.25,30.0,46.5,80.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,1063.837606837607,0.0,0.0,2
84839,8.25,102.0,118.5,269.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,1936.527004950495,0.0,0.0,2
22280,8.0,43.0,59.0,107.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,166.3982098765432,0.0,0.0,2
22412,8.0,69.0,85.0,196.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,503.7344471744472,0.0,0.0,2
22582,8.0,119.0,135.0,321.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,920.5776470588236,0.0,0.0,2
22691,7.5,35.0,50.0,93.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,826.9635746606336,0.0,0.0,2
21716,7.25,108.0,122.5,285.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,950.1137724550896,0.0,0.0,2
22399,7.25,238.0,252.5,505.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,659.1238434163702,0.0,0.0,2
37450,7.25,52.0,66.5,148.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,504.51632941176473,0.0,0.0,2
85114A,7.25,76.0,90.5,177.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,343.8096116504854,0.0,0.0,2
21471,7.0,42.0,56.0,125.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,489.89518633540376,0.0,0.0,2
22214,7.0,37.0,51.0,98.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,266.8795652173913,0.0,0.0,2
20802,6.75,48.0,61.5,111.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,230.732,0.0,0.0,2
21724,6.75,33.0,46.5,90.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,91.21,0.0,0.0,2
22559,6.75,66.0,79.5,169.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,253.4422926829268,0.0,0.0,2
22679,6.75,44.0,57.5,113.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,184.5422077922078,0.0,0.0,2
22315,6.5,60.0,73.0,145.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,209.89398976982096,0.0,0.0,2
84279B,6.5,51.0,64.0,138.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,589.8883928571428,0.0,0.0,2
85071D,6.5,101.0,114.0,222.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,284.6857894736842,0.0,0.0,2
85177,6.5,93.0,106.0,205.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,202.821875,0.0,0.0,2
85232D,6.5,26.0,39.0,66.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,390.9294782608696,0.0,0.0,2
15044D,6.25,60.0,72.5,138.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,473.11493562231766,0.0,0.0,2
21717,6.25,89.0,101.5,231.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,675.2207865168539,0.0,0.0,2
47422,6.25,79.0,91.5,209.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,86.59378378378378,0.0,0.0,2
85214,6.25,20.0,32.5,61.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,112.1401169590643,0.0,0.0,2
21781,6.0,17.0,29.0,56.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,921.0969948186528,0.0,0.0,2
21576,5.75,18.0,29.5,61.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,153.08676190476191,0.0,0.0,2
22789,5.75,55.0,66.5,122.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,259.3622885572139,0.0,0.0,2
20669,5.5,23.0,34.0,73.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,116.47813636363637,0.0,0.0,2
21610,5.5,38.0,49.0,102.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,310.44428571428574,0.0,0.0,2
21644,5.5,40.0,51.0,108.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,154.9282191780822,0.0,0.0,2
22454,5.5,127.0,138.0,292.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,917.6937704918032,0.0,0.0,2
79160,5.5,50.0,61.0,132.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,329.1800881057269,0.0,0.0,2
20734,5.25,139.0,149.5,316.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,414.6504201680672,0.0,0.0,2
21251,5.25,35.0,45.5,89.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,313.2395454545455,0.0,0.0,2
21472,5.25,41.0,51.5,104.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,457.0818118466899,0.0,0.0,2
21865,5.25,25.0,35.5,62.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,161.45335548172756,0.0,0.0,2
21042,5.0,46.0,56.0,135.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,929.3556900726394,0.0,0.0,2
21187,5.0,103.0,113.0,257.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,519.3831081081081,0.0,0.0,2
21725,5.0,38.0,48.0,114.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,130.8785142857143,0.0,0.0,2
22325,5.0,30.0,40.0,80.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,400.1825726141079,0.0,0.0,2
22362,5.0,35.0,45.0,86.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,325.0993984962406,0.0,0.0,2
20766,4.75,38.0,47.5,86.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,339.75443037974685,0.0,0.0,2
21355,4.75,229.0,238.5,519.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,754.572464183381,0.0,0.0,2
21741,4.75,31.0,40.5,80.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,305.8901554404145,0.0,0.0,2
21849,4.75,38.0,47.5,97.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,359.07700729927006,0.0,0.0,2
22322,4.75,53.0,62.5,152.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,186.16407272727272,0.0,0.0,2
37449,4.75,81.0,90.5,184.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,2010.831766848816,0.0,0.0,2
84673B,4.75,27.0,36.5,73.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,67.33844444444443,0.0,0.0,2
21626,4.5,54.0,63.0,141.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,325.35426605504585,0.0,0.0,2
22841,4.5,32.0,41.0,82.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,687.9287499999999,0.0,0.0,2
23052,4.5,30.0,39.0,96.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,938.7802150537634,0.0,0.0,2
84880,4.5,66.0,75.0,152.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,1021.599162303665,0.0,0.0,2
22914,4.25,44.0,52.5,100.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,543.48,0.0,0.0,2
21222,4.0,19.0,27.0,67.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,101.55,0.0,0.0,2
21527,4.0,100.0,108.0,252.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,2209.3868625393493,0.0,0.0,2
21827,4.0,53.0,61.0,151.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,205.9681944444444,0.0,0.0,2
22251,4.0,74.0,82.0,198.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,308.58137704918033,0.0,0.0,2
22452,4.0,48.0,56.0,106.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,285.7719230769231,0.0,0.0,2
84796B,4.0,41.0,49.0,111.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,1026.2681868131867,0.0,0.0,2
21454,3.5,43.0,50.0,103.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,93.33984848484847,0.0,0.0,2
22318,3.5,34.0,41.0,85.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,311.61212500000005,0.0,0.0,2
84659A,3.5,19.0,26.0,51.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,130.75236842105264,0.0,0.0,2
21333,3.25,31.0,37.5,90.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,290.39741379310345,0.0,0.0,2
21922,3.25,64.0,70.5,174.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,1538.3057360406092,0.0,0.0,2
21896,3.0,138.0,144.0,301.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,746.964832214765,0.0,0.0,2
22293,3.0,114.0,120.0,238.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,426.9781818181818,0.0,0.0,2
22482,3.0,111.0,117.0,249.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,310.6788990825688,0.0,0.0,2
84078A,3.0,33.0,39.0,92.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,4171.740000000001,0.0,0.0,2
22229,2.75,39.0,44.5,98.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,99.305,0.0,0.0,2
84559B,2.5,44.0,49.0,103.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,106.0379797979798,0.0,0.0,2
84849B,2.5,68.0,73.0,142.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,287.1086486486487,0.0,0.0,2
84985A,2.5,31.0,36.0,90.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,158.85,0.0,0.0,2
20684,2.0,27.0,31.0,66.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,235.678021978022,0.0,0.0,2
21925,2.0,54.0,58.0,116.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,181.9,0.0,0.0,2
22618,1.75,34.0,37.5,87.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,902.202296819788,0.0,0.0,2
85186C,1.75,81.0,84.5,178.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,107.21683544303798,0.0,0.0,2
21190,1.5,57.0,60.0,123.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,242.40461538461537,0.0,0.0,2
21830,1.5,285.0,288.0,589.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,271.3896183206107,0.0,0.0,2
21973,1.5,78.0,81.0,181.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,324.4168867924529,0.0,0.0,2
22288,1.5,114.0,117.0,245.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,383.04280000000006,0.0,0.0,2
20770,1.25,52.0,54.5,111.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,273.9360294117647,0.0,0.0,2
21361,1.25,19.0,21.5,51.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,725.1064784053156,0.0,0.0,2
21467,1.25,43.0,45.5,96.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,386.7402298850575,0.0,0.0,2
21943,1.25,28.0,30.5,74.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,81.65328859060403,0.0,0.0,2
22202,1.25,50.0,52.5,104.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,539.2043321299639,0.0,0.0,2
85065,1.25,25.0,27.5,56.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,756.4084210526316,0.0,0.0,2
21407,1.0,34.0,36.0,80.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,419.6516411378556,0.0,0.0,2
21696,1.0,21.0,23.0,46.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,149.32436363636367,0.0,0.0,2
22218,1.0,58.0,60.0,131.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,699.9576811594203,0.0,0.0,2
22863,1.0,48.0,50.0,123.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,395.516511627907,0.0,0.0,2
85047,-0.5,53.0,52.0,128.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,884.1181625441696,0.0,0.0,2
21658,-2.0,46.0,42.0,95.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,493.9100688468159,0.0,0.0,2
21067,-4.75,317.0,307.5,734.0,0.0,SUFFICIENT STOCK,SUFFICIENT STOCK,1098.949117647059,0.0,0.0,2
